Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Emma Scene,Emma Function,Emma Notes,Sasha Scene,Sasha Function,Sasha Notes,#REF!,,,,,,,,,,,,,lpp_10
7,said,,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,king,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,who,,,,,,,,,,,,,,,,,,,,,,,,
12,was,,,,,,,,,,,,,,,,,,,,,,,,
13,very,,,,,,,,,,,,,,,,,,,,,,,,
14,proud,,,,,,,,,,,,,,,,,,,,,,,,
15,of,*,Stimulus,Topic,,Stimulus,Topic,,Stimulus,Topic,,,,,,,,,,,,,,,
16,having,,,,,,,,,,,,,,,,,,,,,,,,
17,a,,,,,,,,,,,,,,,,,,,,,,,,
18,subject,,,,,,,,,,,,,,,,,,,,,,,,
19,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.564,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Do,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,go,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.565,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,make,,,,,,,,,,,,,,,,,,,,,,,,
4,you,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,Minister,,,,,,,,,,,,,,,,,,,,,,,,
7,!,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.566,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Minister,,,,,,,,,,,,,,,,,,,,,,,,
3,of,*,Topic,Topic,see pc,Topic,Topic,,Theme,Topic,honestly no clue-- have we done this before?,,,,,,,,,,,,,,
4,what,,,,,,,,,,,,,,,,,,,,,,,,
5,?,,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.567,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Minster,,,,,,,,,,,,,,,,,,,,,,,,
3,of,*,Topic,Topic,,Topic,Topic,,,,see above,,,,,,,,,,,,,,
4,-,,,,,,,,,,,,,,,,,,,,,,,,
5,-,,,,,,,,,,,,,,,,,,,,,,,,
6,of,*,Topic,Topic,,Topic,Topic,,,,see above,,,,,,,,,,,,,,
7,Justice,,,,,,,,,,,,,,,,,,,,,,,,
8,!,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.568,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,But,,,,,,,,,,,,,,,,,,,,,,,,
3,there,,,,,,,,,,,,,,,,,,,,,,,,
4,is,,,,,,,,,,,,,,,,,,,,,,,,
5,nobody,,,,,,,,,,,,,,,,,,,,,,,,
6,here,,,,,,,,,,,,,,,,,,,,,,,,
7,to,*,Purpose,Purpose,[190],`i,`i,,`i,`i,"or honestly purpose, based on context ???",,,,,,,,,,,,,,
8,judge,,,,,,,,,,,,,,,,,,,,,,,,
9,!,,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.569,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,We,,,,,,,,,,,,,,,,,,,,,,,,
3,do,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,know,,,,,,,,,,,,,,,,,,,,,,,,
6,that,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,the,,,,,,,,,,,,,,,,,,,,,,,,
10,king,,,,,,,,,,,,,,,,,,,,,,,,
11,said,,,,,,,,,,,,,,,,,,,,,,,,
12,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
13,him,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.570,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,have,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,yet,,,,,,,,,,,,,,,,,,,,,,,,
6,made,,,,,,,,,,,,,,,,,,,,,,,,
7,a,,,,,,,,,,,,,,,,,,,,,,,,
8,complete,,,,,,,,,,,,,,,,,,,,,,,,
9,tour,,,,,,,,,,,,,,,,,,,,,,,,
10,of,*,Theme,Theme,,Topic,Topic,?,Theme,Theme,idk,,,,,,,,,,,,,,
11,my,*,OrgMember,Possessor,,Possessor,Possessor,,Gestalt,Gestalt,Or possessor? does a king possess a kingdom? or has one as a property by way of being king,,,,,,,,,,,,,,
12,kingdom,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.571,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,am,,,,,,,,,,,,,,,,,,,,,,,,
3,very,,,,,,,,,,,,,,,,,,,,,,,,
4,old,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.572,,,,,,,,,,,,,,,,,,,,,,,,,
1,There,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,no,,,,,,,,,,,,,,,,,,,,,,,,
4,room,,,,,,,,,,,,,,,,,,,,,,,,
5,here,,,,,,,,,,,,,,,,,,,,,,,,
6,for,*,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
7,a,,,,,,,,,,,,,,,,,,,,,,,,
8,carriage,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.573,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,it,,,,,,,,,,,,,,,,,,,,,,,,
3,tires,,,,,,,,,,,,,,,,,,,,,,,,
4,me,,,,,,,,`i,`i,,,,,,,,,,,,,,,
5,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
6,walk,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.574,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Oh,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,but,,,,,,,,,,,,,,,,,,,,,,,,
5,I,,,,,,,,,,,,,,,,,,,,,,,,
6,have,,,,,,,,,,,,,,,,,,,,,,,,
7,looked,,,,,,,,,,,,,,,,,,,,,,,,
8,already,,,,,,,,,,,,,,,,,,,,,,,,
9,!,,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,said,,,,,,,,,,,,,,,,,,,,,,,,
12,the,,,,,,,,,,,,,,,,,,,,,,,,
13,little,,,,,,,,,,,,,,,,,,,,,,,,
14,prince,,,,,,,,,,,,,,,,,,,,,,,,
15,",",,,,,,,,,,,,,,,,,,,,,,,,
16,turning,,,,,,,,,,,,,,,,,,,,,,,,
17,around,,,,,,,,,,,,,,,,,,,,,,,,
18,to,,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
19,give,,,,,,,,,,,,,,,,,,,,,,,,
20,one,,,,,,,,,,,,,,,,,,,,,,,,
21,more,,,,,,,,,,,,,,,,,,,,,,,,
22,glance,,,,,,,,,,,,,,,,,,,,,,,,
23,to,*,Stimulus,Goal,,Stimulus,Goal,,Stimulus,Direction,,,,,,,,,,,,,,,
24,the,,,,,,,,,,,,,,,,,,,,,,,,
25,other,,,,,,,,,,,,,,,,,,,,,,,,
26,side,,,,,,,,,,,,,,,,,,,,,,,,
27,of,*,Whole,Whole,,Whole,Whole,,WHole,Whole,,,,,,,,,,,,,,,
28,the,,,,,,,,,,,,,,,,,,,,,,,,
29,planet,,,,,,,,,,,,,,,,,,,,,,,,
30,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.575,,,,,,,,,,,,,,,,,,,,,,,,,
1,On,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
2,that,,,,,,,,,,,,,,,,,,,,,,,,
3,side,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,as,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
6,on,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
7,this,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,there,,,,,,,,,,,,,,,,,,,,,,,,
10,was,,,,,,,,,,,,,,,,,,,,,,,,
11,nobody,,,,,,,,,,,,,,,,,,,,,,,,
12,at,1:1**,Extent,Extent,,Extent,Extent,,Extent,Extent,,,,,,,,,,,,,,,
13,all,1:2,,,,,,,,,,,,,,,,,,,,,,,
14,...,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.576,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Then,,,,,,,,,,,,,,,,,,,,,,,,
3,you,,,,,,,,,,,,,,,,,,,,,,,,
4,shall,,,,,,,,,,,,,,,,,,,,,,,,
5,judge,,,,,,,,,,,,,,,,,,,,,,,,
6,yourself,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,the,,,,,,,,,,,,,,,,,,,,,,,,
10,king,,,,,,,,,,,,,,,,,,,,,,,,
11,answered,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.577,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,that,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,most,,,,,,,,,,,,,,,,,,,,,,,,
6,difficult,,,,,,,,,,,,,,,,,,,,,,,,
7,thing,,,,,,,,,,,,,,,,,,,,,,,,
8,of,*,Whole,Whole,,Whole,Whole,,Whole,Whole,iggggggg. or just MWE nonsnacs?,,,,,,,,,,,,,,
9,all,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.578,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,much,,,,,,,,,,,,,,,,,,,,,,,,
4,more,,,,,,,,,,,,,,,,,,,,,,,,
5,difficult,,,,,,,,,,,,,,,,,,,,,,,,
6,to,,`i,`i,,,,,,,,,,,,,,,,,,,,,
7,judge,,,,,`i,`i,,,,,,,,,,,,,,,,,,
8,oneself,,,,,,,,,,,,,,,,,,,,,,,,
9,than,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
10,to,*,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
11,judge,,,,,,,,,,,,,,,,,,,,,,,,
12,others,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.579,,,,,,,,,,,,,,,,,,,,,,,,,
1,If,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,succeed,,,,,,,,,,,,,,,,,,,,,,,,
4,in,*,Topic,Topic,,Topic,Topic,,Theme,Theme,idk?>?>,,,,,,,,,,,,,,
5,judging,,,,,,,,,,,,,,,,,,,,,,,,
6,yourself,,,,,,,,,,,,,,,,,,,,,,,,
7,rightly,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,then,,,,,,,,,,,,,,,,,,,,,,,,
10,you,,,,,,,,,,,,,,,,,,,,,,,,
11,are,,,,,,,,,,,,,,,,,,,,,,,,
12,indeed,,,,,,,,,,,,,,,,,,,,,,,,
13,a,,,,,,,,,,,,,,,,,,,,,,,,
14,man,,,,,,,,,,,,,,,,,,,,,,,,
15,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
16,true,,,,,,,,,,,,,,,,,,,,,,,,
17,wisdom,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.580,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,said,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,little,,,,,,,,,,,,,,,,,,,,,,,,
8,prince,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,but,,,,,,,,,,,,,,,,,,,,,,,,
12,I,,,,,,,,,,,,,,,,,,,,,,,,
13,can,,,,,,,,,,,,,,,,,,,,,,,,
14,judge,,,,,,,,,,,,,,,,,,,,,,,,
15,myself,,,,,,,,,,,,,,,,,,,,,,,,
16,anywhere,,,,,,,,,,,,,,,,,,,,,,,,
17,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.581,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,do,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,need,,,,,,,,,,,,,,,,,,,,,,,,
5,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
6,live,,,,,,,,,,,,,,,,,,,,,,,,
7,on,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
8,this,,,,,,,,,,,,,,,,,,,,,,,,
9,planet,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.582,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Hum,,,,,,,,,,,,,,,,,,,,,,,,
3,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.583,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hum,,,,,,,,,,,,,,,,,,,,,,,,
2,!,,,,,,,,,,,,,,,,,,,,,,,,
3,"""",,,,,,,,,,,,,,,,,,,,,,,,
4,said,,,,,,,,,,,,,,,,,,,,,,,,
5,the,,,,,,,,,,,,,,,,,,,,,,,,
6,king,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.584,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,have,,,,,,,,,,,,,,,,,,,,,,,,
4,good,,,,,,,,,,,,,,,,,,,,,,,,
5,reason,,,,,,,,,,,,,,,,,,,,,,,,
6,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
7,believe,,,,,,,,,,,,,,,,,,,,,,,,
8,that,,,,,,,,,,,,,,,,,,,,,,,,
9,somewhere,,,,,,,,,,,,,,,,,,,,,,,,
10,on,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
11,my,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
12,planet,,,,,,,,,,,,,,,,,,,,,,,,
13,there,,,,,,,,,,,,,,,,,,,,,,,,
14,is,,,,,,,,,,,,,,,,,,,,,,,,
15,an,,,,,,,,,,,,,,,,,,,,,,,,
16,old,,,,,,,,,,,,,,,,,,,,,,,,
17,rat,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.585,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,hear,,,,,,,,,,,,,,,,,,,,,,,,
3,him,,,,,,,,,,,,,,,,,,,,,,,,
4,at,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
5,night,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.586,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,can,,,,,,,,,,,,,,,,,,,,,,,,
3,judge,,,,,,,,,,,,,,,,,,,,,,,,
4,this,,,,,,,,,,,,,,,,,,,,,,,,
5,old,,,,,,,,,,,,,,,,,,,,,,,,
6,rat,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.587,,,,,,,,,,,,,,,,,,,,,,,,,
1,From,*,Frequency,Frequency,MWE,Source,Source,,NONSNACS,NONSNACS,MWE (aka occasionally),,,,,,,,,,,,,,
2,time,,_,_,MWE,,,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,
3,to,*,_,_,MWE,Goal,Goal,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,
4,time,,_,_,MWE,,,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,will,,,,,,,,,,,,,,,,,,,,,,,,
7,condemn,,,,,,,,,,,,,,,,,,,,,,,,
8,him,,,,,,,,,,,,,,,,,,,,,,,,
9,to,*,Theme,Goal,,Theme,Goal,,`i,`i,,,,,,,,,,,,,,,
10,death,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.588,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thus,,,,,,,,,,,,,,,,,,,,,,,,
2,his,*,Theme,Gestalt,,Theme,Gestalt,,Gestalt,Gestalt,or was this theme gestalt?,,,,,,,,,,,,,,
3,life,,,,,,,,,,,,,,,,,,,,,,,,
4,will,,,,,,,,,,,,,,,,,,,,,,,,
5,depend,,,,,,,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,
6,on,*,Circumstance,Circumstance,,Circumstance,Circumstance,[18],NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,
7,your,*,Gestalt,Gestalt,,Gestalt,Gestalt,???,Gestalt,Gestalt,,,,,,,,,,,,,,,
8,justice,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.589,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,will,,,,,,,,,,,,,,,,,,,,,,,,
4,pardon,,,,,,,,,,,,,,,,,,,,,,,,
5,him,,,,,,,,,,,,,,,,,,,,,,,,
6,on,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
7,each,,,,,,,,,,,,,,,,,,,,,,,,
8,occasion,,,,,,,,,,,,,,,,,,,,,,,,
9,;,,,,,,,,,,,,,,,,,,,,,,,,
10,for,*,Explanation,Explanation,,Explanation,Explanation,,Explanation,Explanation,,,,,,,,,,,,,,,
11,he,,,,,,,,,,,,,,,,,,,,,,,,
12,must,,,,,,,,,,,,,,,,,,,,,,,,
13,be,,,,,,,,,,,,,,,,,,,,,,,,
14,treated,,,,,,,,,,,,,,,,,,,,,,,,
15,thriftily,,,,,,,wat,,,,,,,,,,,,,,,,,
16,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.590,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,only,,,,,,,,,,,,,,,,,,,,,,,,
5,one,,,,,,,,,,,,,,,,,,,,,,,,
6,we,,,,,,,,,,,,,,,,,,,,,,,,
7,have,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.591,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,replied,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,little,,,,,,,,,,,,,,,,,,,,,,,,
8,prince,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,do,,,,,,,,,,,,,,,,,,,,,,,,
12,not,,,,,,,,,,,,,,,,,,,,,,,,
13,like,,,,,,,,,,,,,,,,,,,,,,,,
14,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
15,condemn,,,,,,,,,,,,,,,,,,,,,,,,
16,anyone,,,,,,,,,,,,,,,,,,,,,,,,
17,to,*,Theme,Goal,,Theme,Goal,,`i,`i,,,,,,,,,,,,,,,
18,death,,,,,,,,,,,,,,,,,,,,,,,,
19,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.592,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,now,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,think,,,,,,,,,,,,,,,,,,,,,,,,
5,I,,,,,,,,,,,,,,,,,,,,,,,,
6,will,,,,,,,,,,,,,,,,,,,,,,,,
7,go,,,,,,,,,,,,,,,,,,,,,,,,
8,on,,Circumstance,Locus,,Circumstance,Locus,[13],,,,,,,,,,,,,,,,,
9,my,*,`$,`$,,`$,`$,,`$,`$,,,,,,,,,,,,,,,
10,way,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.593,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,No,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,said,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,king,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.594,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,the,,,,,,,,,,,,,,,,,,,,,,,,
3,little,,,,,,,,,,,,,,,,,,,,,,,,
4,prince,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,having,,,,,,,,,,,,,,,,,,,,,,,,
7,now,,,,,,,,,,,,,,,,,,,,,,,,
8,completed,,,,,,,,,,,,,,,,,,,,,,,,
9,his,*,Agent,Gestalt,,Agent,Gestalt,,Originator,Gestalt,does preparations count?????,,,,,,,,,,,,,,
10,preparations,,,,,,,,,,,,,,,,,,,,,,,,
11,for,*,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
12,departure,,,,,,,,,,,,,,,,,,,,,,,,
13,",",,,,,,,,,,,,,,,,,,,,,,,,
14,had,,,,,,,,,,,,,,,,,,,,,,,,
15,no,,,,,,,,,,,,,,,,,,,,,,,,
16,wish,,,,,,,,,,,,,,,,,,,,,,,,
17,to,*,`i,`i,,`i,`i,,`i,`i,"this cant be topic, can it?",,,,,,,,,,,,,,
18,grieve,,,,,,,,,,,,,,,,,,,,,,,,
19,the,,,,,,,,,,,,,,,,,,,,,,,,
20,old,,,,,,,,,,,,,,,,,,,,,,,,
21,monarch,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.595,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,If,,,,,,,,,,,,,,,,,,,,,,,,
