Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Emma Scene,Emma Function,Emma Notes,Aryaman Scene,Aryaman Function,Aryaman Notes,,,,,,,,,,,,,,lpp_21
3,a,,,,,,,,,,,,,,,,,,,,,,,,
4,rite,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,for,,`d,`d,MWE,`d,`d,MWE (we did this in 10),,,?,,,,,,,,,,,,,,
7,example,,_,_,MWE,_,_,MWE,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,among,*,Agent,Whole,,Agent,Whole,???,,,,,,,,,,,,,,,,,
10,my,*,Gestalt,Gestalt,,SocialRel,Gestalt,???,`$,`$,or maybe a SocialRel?,,,,,,,,,,,,,,
11,hunters,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1141,,,,,,,,,,,,,,,,,,,,,,,,,
1,Every,,,,,,,,,,,,,,,,,,,,,,,,
2,Thursday,,,,,,,,,,,,,,,,,,,,,,,,
3,they,,,,,,,,,,,,,,,,,,,,,,,,
4,dance,,,,,,,,,,,,,,,,,,,,,,,,
5,with,*,Agent,Ancillary,,Agent,Ancillary,,Ancillary,Ancillary,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,village,,,,,,,,,,,,,,,,,,,,,,,,
8,girls,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1142,,,,,,,,,,,,,,,,,,,,,,,,,
1,So,,,,,,,,,,,,,,,,,,,,,,,,
2,Thursday,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,wonderful,,,,,,,,,,,,,,,,,,,,,,,,
6,day,,,,,,,,,,,,,,,,,,,,,,,,
7,for,*,Experiencer,Beneficiary,,Beneficiary,Beneficiary,,Experiencer,Beneficiary,,,,,,,,,,,,,,,
8,me,,,,,,,,,,,,,,,,,,,,,,,,
9,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1143,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,can,,,,,,,,,,,,,,,,,,,,,,,,
3,take,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,walk,,,,,,,,,,,,,,,,,,,,,,,,
6,as,,Extent,Extent,,Extent,Extent,,Extent,Extent,,,,,,,,,,,,,,,
7,far,,,,,,,,,,,,,,,,,,,,,,,,
8,as,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
9,the,,,,,,,,,,,,,,,,,,,,,,,,
10,vineyards,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1144,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,if,,,,,,,,,,,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,hunters,,,,,,,,,,,,,,,,,,,,,,,,
5,danced,,,,,,,,,,,,,,,,,,,,,,,,
6,at,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
7,just,,,,,,,,,,,,,,,,,,,,,,,,
8,any,,,,,,,,,,,,,,,,,,,,,,,,
9,time,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,every,,,,,,,,,,,,,,,,,,,,,,,,
12,day,,,,,,,,,,,,,,,,,,,,,,,,
13,would,,,,,,,,,,,,,,,,,,,,,,,,
14,be,,,,,,,,,,,,,,,,,,,,,,,,
15,like,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
16,every,,,,,,,,,,,,,,,,,,,,,,,,
17,other,,,,,,,,,,,,,,,,,,,,,,,,
18,day,,,,,,,,,,,,,,,,,,,,,,,,
19,",",,,,,,,,,,,,,,,,,,,,,,,,
20,and,,,,,,,,,,,,,,,,,,,,,,,,
21,I,,,,,,,,,,,,,,,,,,,,,,,,
22,should,,,,,,,,,,,,,,,,,,,,,,,,
23,never,,,,,,,,,,,,,,,,,,,,,,,,
24,have,,,,,,,,,,,,,,,,,,,,,,,,
25,any,,,,,,,,,,,,,,,,,,,,,,,,
26,vacation,,,,,,,,,,,,,,,,,,,,,,,,
27,at,1:1**,Extent,Extent,,Extent,Extent,,Extent,Extent,,,,,,,,,,,,,,,
28,all,1:2,,,,,,,,,,,,,,,,,,,,,,,
29,.,,,,,,,,,,,,,,,,,,,,,,,,
30,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1145,,,,,,,,,,,,,,,,,,,,,,,,,
1,So,,,,,,,,,,,,,,,,,,,,,,,,
2,the,,,,,,,,,,,,,,,,,,,,,,,,
3,little,,,,,,,,,,,,,,,,,,,,,,,,
4,prince,,,,,,,,,,,,,,,,,,,,,,,,
5,tamed,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,fox,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1146,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,when,,,,,,,,,,,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,hour,,,,,,,,,,,,,,,,,,,,,,,,
5,of,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
6,his,*,Agent,Gestalt,,Agent,Gestalt,,Theme,Theme,,,,,,,,,,,,,,,
7,departure,,,,,,,,,,,,,,,,,,,,,,,,
8,drew,,,,,,,,,,,,,,,,,,,,,,,,
9,near,,,,,,,,,,,,,,,,,,,,,,,,
10,-,,,,,,,,,,,,,,,,,,,,,,,,
11,-,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
13,Ah,,,,,,,,,,,,,,,,,,,,,,,,
14,",",,,,,,,,,,,,,,,,,,,,,,,,
15,"""",,,,,,,,,,,,,,,,,,,,,,,,
16,said,,,,,,,,,,,,,,,,,,,,,,,,
17,the,,,,,,,,,,,,,,,,,,,,,,,,
18,fox,,,,,,,,,,,,,,,,,,,,,,,,
19,",",,,,,,,,,,,,,,,,,,,,,,,,
20,"""",,,,,,,,,,,,,,,,,,,,,,,,
21,I,,,,,,,,,,,,,,,,,,,,,,,,
22,shall,,,,,,,,,,,,,,,,,,,,,,,,
23,cry,,,,,,,,,,,,,,,,,,,,,,,,
24,.,,,,,,,,,,,,,,,,,,,,,,,,
25,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1147,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,your,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
5,own,,,,,,,,,,,,,,,,,,,,,,,,
6,fault,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,little,,,,,,,,,,,,,,,,,,,,,,,,
12,prince,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1148,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,never,,,,,,,,,,,,,,,,,,,,,,,,
4,wished,,,,,,,,,,,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,any,,,,,,,,,,,,,,,,,,,,,,,,
7,sort,,,,,,,,,,,,,,,,,,,,,,,,
8,of,,Species,Species,,Species,Speciess,,Species,Species,,,,,,,,,,,,,,,
9,harm,,,,,,,,,,,,,,,,,,,,,,,,
10,;,,,,,,,,,,,,,,,,,,,,,,,,
11,but,,,,,,,,,,,,,,,,,,,,,,,,
12,you,,,,,,,,,,,,,,,,,,,,,,,,
13,wanted,,,,,,,,,,,,,,,,,,,,,,,,
14,me,,,,,,,,,,,,,,,,,,,,,,,,
15,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
16,tame,,,,,,,,,,,,,,,,,,,,,,,,
17,you,,,,,,,,,,,,,,,,,,,,,,,,
18,...,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1149,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,so,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,fox,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1150,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,But,,,,,,,,,,,,,,,,,,,,,,,,
3,now,,,,,,,,,,,,,,,,,,,,,,,,
4,you,,,,,,,,,,,,,,,,,,,,,,,,
5,are,,,,,,,,,,,,,,,,,,,,,,,,
6,going,,,,,,,,,,,,,,,,,,,,,,,,
7,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
8,cry,,,,,,,,,,,,,,,,,,,,,,,,
9,!,,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,said,,,,,,,,,,,,,,,,,,,,,,,,
12,the,,,,,,,,,,,,,,,,,,,,,,,,
13,little,,,,,,,,,,,,,,,,,,,,,,,,
14,prince,,,,,,,,,,,,,,,,,,,,,,,,
15,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1151,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,so,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,fox,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1152,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Then,,,,,,,,,,,,,,,,,,,,,,,,
3,it,,,,,,,,,,,,,,,,,,,,,,,,
4,has,,,,,,,,,,,,,,,,,,,,,,,,
5,done,,,,,,,,,,,,,,,,,,,,,,,,
6,you,,,,,,,,,,,,,,,,,,,,,,,,
7,no,,,,,,,,,,,,,,,,,,,,,,,,
8,good,,,,,,,,,,,,,,,,,,,,,,,,
9,at,1:1**,Extent,Extent,,Extent,Extent,,Extent,Extent,,,,,,,,,,,,,,,
10,all,1:2,,,,,,,,,,,,,,,,,,,,,,,
11,!,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1153,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,has,,,,,,,,,,,,,,,,,,,,,,,,
4,done,,,,,,,,,,,,,,,,,,,,,,,,
5,me,,,,,,,,,,,,,,,,,,,,,,,,
6,good,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,fox,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
14,because,1:1**,Explanation,Explanation,,Explanation,Explanation,,Explanation,Explanation,,,,,,,,,,,,,,,
15,of,1:2,,,,,,,,,,,,,,,,,,,,,,,
16,the,,,,,,,,,,,,,,,,,,,,,,,,
17,color,,,,,,,,,,,,,,,,,,,,,,,,
18,of,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
19,the,,,,,,,,,,,,,,,,,,,,,,,,
20,wheat,,,,,,,,,,,,,,,,,,,,,,,,
21,fields,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
23,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1154,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,then,,,,,,,,,,,,,,,,,,,,,,,,
3,he,,,,,,,,,,,,,,,,,,,,,,,,
4,added,,,,,,,,,,,,,,,,,,,,,,,,
5,:,,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,Go,,,,,,,,,,,,,,,,,,,,,,,,
8,and,,,,,,,,,,,,,,,,,,,,,,,,
9,look,,,,,,,,,,,,,,,,,,,,,,,,
10,again,,,,,,,,,,,,,,,,,,,,,,,,
11,at,*,Stimulus,Direction,,Stimulus,Direction,,Stimulus,Direction,,,,,,,,,,,,,,,
12,the,,,,,,,,,,,,,,,,,,,,,,,,
13,roses,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1155,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,understand,,,,,,,,,,,,,,,,,,,,,,,,
4,now,,,,,,,,,,,,,,,,,,,,,,,,
5,that,,,,,,,,,,,,,,,,,,,,,,,,
6,yours,,,,,,,,,,,,,,,,,,,,,,,,
7,is,,,,,,,,,,,,,,,,,,,,,,,,
8,unique,,,,,,,,,,,,,,,,,,,,,,,,
9,in,*,Whole,Locus,,Whole,Locus,ch 7,Whole,Locus,,,,,,,,,,,,,,,
10,all,,,,,,,,,,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,world,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1156,,,,,,,,,,,,,,,,,,,,,,,,,
1,Then,,,,,,,,,,,,,,,,,,,,,,,,
2,come,,,,,,,,,,,,,,,,,,,,,,,,
3,back,,,,,,,,,,,,,,,,,,,,,,,,
4,to,,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
5,say,,,,,,,,,,,,,,,,,,,,,,,,
6,goodbye,,,,,,,,,,,,,,,,,,,,,,,,
7,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
8,me,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,and,,,,,,,,,,,,,,,,,,,,,,,,
11,I,,,,,,,,,,,,,,,,,,,,,,,,
12,will,,,,,,,,,,,,,,,,,,,,,,,,
13,make,,,,,,,,,,,,,,,,,,,,,,,,
14,you,,,,,,,,,,,,,,,,,,,,,,,,
15,a,,,,,,,,,,,,,,,,,,,,,,,,
16,present,,,,,,,,,,,,,,,,,,,,,,,,
17,of,*,Identity,Identity,,Identity,Identity,,Identity,Identity,,,,,,,,,,,,,,,
18,a,,,,,,,,,,,,,,,,,,,,,,,,
19,secret,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
21,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1157,,,,,,,,,,,,,,,,,,,,,,,,,
1,The,,,,,,,,,,,,,,,,,,,,,,,,
2,little,,,,,,,,,,,,,,,,,,,,,,,,
3,prince,,,,,,,,,,,,,,,,,,,,,,,,
4,went,,,,,,,,,,,,,,,,,,,,,,,,
5,away,*,Direction,Direction,,Direction,Direction,,Direction,Direction,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,to,,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
8,look,,,,,,,,,,,,,,,,,,,,,,,,
9,again,,,,,,,,,,,,,,,,,,,,,,,,
10,at,*,Stimulus,Direction,,Stimulus,Direction,,Stimulus,Direction,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,roses,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1158,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,You,,,,,,,,,,,,,,,,,,,,,,,,
3,are,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,at,1:1**,Extent,Extent,,Extent,Extent,,Extent,Extent,,,,,,,,,,,,,,,
6,all,1:2,,,,,,,,,,,,,,,,,,,,,,,
7,like,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
8,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
9,rose,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
12,he,,,,,,,,,,,,,,,,,,,,,,,,
13,said,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1159,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,As,*,Time,Time,,Time,Time,maybe mwe,Explanation,Explanation,,,,,,,,,,,,,,,
3,yet,,,,,,,,,,,,,,,,,,,,,,,,
4,you,,,,,,,,,,,,,,,,,,,,,,,,
5,are,,,,,,,,,,,,,,,,,,,,,,,,
6,nothing,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1160,,,,,,,,,,,,,,,,,,,,,,,,,
1,No,,,,,,,,,,,,,,,,,,,,,,,,
2,one,,,,,,,,,,,,,,,,,,,,,,,,
3,has,,,,,,,,,,,,,,,,,,,,,,,,
4,tamed,,,,,,,,,,,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,and,,,,,,,,,,,,,,,,,,,,,,,,
8,you,,,,,,,,,,,,,,,,,,,,,,,,
9,have,,,,,,,,,,,,,,,,,,,,,,,,
10,tamed,,,,,,,,,,,,,,,,,,,,,,,,
11,no,,,,,,,,,,,,,,,,,,,,,,,,
12,one,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1161,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,are,,,,,,,,,,,,,,,,,,,,,,,,
3,like,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
4,my,*,Possessor,Possessor,,Possessor,Possessor,,SocialRel,Gestalt,how do we treat pets?,,,,,,,,,,,,,,
5,fox,,,,,,,,,,,,,,,,,,,,,,,,
6,when,,,,,,,,,,,,,,,,,,,,,,,,
7,I,,,,,,,,,,,,,,,,,,,,,,,,
8,first,,,,,,,,,,,,,,,,,,,,,,,,
9,knew,,,,,,,,,,,,,,,,,,,,,,,,
10,him,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1162,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,was,,,,,,,,,,,,,,,,,,,,,,,,
3,only,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,fox,,,,,,,,,,,,,,,,,,,,,,,,
6,like,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
7,a,,,,,,,,,,,,,,,,,,,,,,,,
8,hundred,,,,,,,,,,,,,,,,,,,,,,,,
9,thousand,,,,,,,,,,,,,,,,,,,,,,,,
10,other,,,,,,,,,,,,,,,,,,,,,,,,
11,foxes,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1163,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,have,,,,,,,,,,,,,,,,,,,,,,,,
4,made,,,,,,,,,,,,,,,,,,,,,,,,
5,him,,,,,,,,,,,,,,,,,,,,,,,,
6,my,*,SocialRel,Gestalt,,SocialRel,Gestalt,,SocialRel,Gestalt,,,,,,,,,,,,,,,
7,friend,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,and,,,,,,,,,,,,,,,,,,,,,,,,
10,now,,,,,,,,,,,,,,,,,,,,,,,,
11,he,,,,,,,,,,,,,,,,,,,,,,,,
12,is,,,,,,,,,,,,,,,,,,,,,,,,
13,unique,,,,,,,,,,,,,,,,,,,,,,,,
14,in,*,Whole,Locus,,Whole,Locus,,Whole,Locus,,,,,,,,,,,,,,,
15,all,,,,,,,,,,,,,,,,,,,,,,,,
16,the,,,,,,,,,,,,,,,,,,,,,,,,
17,world,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1164,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,the,,,,,,,,,,,,,,,,,,,,,,,,
3,roses,,,,,,,,,,,,,,,,,,,,,,,,
4,were,,,,,,,,,,,,,,,,,,,,,,,,
5,very,,,,,,,,,,,,,,,,,,,,,,,,
6,much,,,,,,,,,,,,,,,,,,,,,,,,
7,embarassed,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1165,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,You,,,,,,,,,,,,,,,,,,,,,,,,
3,are,,,,,,,,,,,,,,,,,,,,,,,,
4,beautiful,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,but,,,,,,,,,,,,,,,,,,,,,,,,
7,you,,,,,,,,,,,,,,,,,,,,,,,,
8,are,,,,,,,,,,,,,,,,,,,,,,,,
9,empty,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
12,he,,,,,,,,,,,,,,,,,,,,,,,,
13,went,,,,,,,,,,,,,,,,,,,,,,,,
14,on,,,,,,,,,,,,,,,,,,,,,,,,
15,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1166,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,One,,,,,,,,,,,,,,,,,,,,,,,,
3,could,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,die,,,,,,,,,,,,,,,,,,,,,,,,
6,for,*,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,,,,,,,,,,,,,,
7,you,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1167,,,,,,,,,,,,,,,,,,,,,,,,,
1,To,,,,,,,decided in 16 not to annotate this,`i,`i,,,,,,,,,,,,,,,
2,be,,,,,,,,,,,,,,,,,,,,,,,,
3,sure,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,an,,,,,,,,,,,,,,,,,,,,,,,,
6,ordinary,,,,,,,,,,,,,,,,,,,,,,,,
7,passerby,,,,,,,,,,,,,,,,,,,,,,,,
8,would,,,,,,,,,,,,,,,,,,,,,,,,
9,think,,,,,,,,,,,,,,,,,,,,,,,,
10,that,,,,,,,,,,,,,,,,,,,,,,,,
11,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
12,rose,,,,,,,,,,,,,,,,,,,,,,,,
13,looked,,,,,,,,,,,,,,,,,,,,,,,,
